,,"Dunn, James Taylor",
,,"See: The Globe (Minneapolis-St. Paul), Box 19, folder 836",
,,"Dunn, William Gordon",
,,"See: The Globe (Minneapolis-St. Paul), Box 19, folder 836",
14,641,"Dunning, Ralph Cheever",[1927-28]
,,"See also: Ronald Lane Latimer, Box 28, folder 1197",
14,642,"Durrell, Lawrence",[1933]
14,643,"Dyer, Louise",[1934]-39
14,644,"Dyson, William Henry",[1935]
14,645,"""E"" general",1919-59
14,646,"Earp, Frank Russell",1953-54
14,647,East & West,1956-57
14,648,"Eastman, Max",[1937]
,,"See also: E. E. Cummings, Box 10, folder 483",
14,649,"Eaton, Charles Edward",1956
14,650,"Eberhart, Richard",1940
14,651,Economic Forum,1933-36
,,Échanges (Paris),
,,"See: Allanah Harper, Box 21, folder 929",
14,652,"Ede, Harold Stanley",1929
14,653,Ediciones Guadarrama,1959
14,654,"Edwards, A. C.",1958
14,655,"Edwards, Arthur Trystan",[1934-37]
14,656,Edwards Brothers,1932-1936
14,657,"Edwards, John B.",1953-1956
,,Includes poetry by Edwards,
14,658,"Edwards, John Hamilton",1953-56
,,"See also: Charles Guenther, Box 20, folder 884",
14,659,"Einstein, Albert",[1934]
14,660,"Einstein, Carl",1924
,,"Ellerman, Winifred",
,,"See: Bryher, Box 6, folder 267",
15,661-674,"Eliot, T. S.",[1915]-61
,,"See also: John Quinn, Box 43, folder 1813",
,,Includes verse by Eliot and a letter to Richard Aldington,
,,"Eliot, Valerie",
,,"See: T. S. Eliot, Box 15, folder 661",
15,675,"Eliot, Vivien Haigh-Wood",n.d.
15,676,"Elizondo, Jose",1919-1920
15,677,"Ellis, Dorothy",1958
,,Includes poem by Ellis,
15,678,"Elston, J.",[1957]-60
15,679,"Elwell-Sutton, Albert Sigismund",1935
15,680-681,"Emery, Clark",1953-54
15,682,"Emery, George L.",1960-1964
15,683,"Engel, Carl",[1938-39]
15,684-685,"England, Robert D.",1933-[39]
15,686,English Association,1932-34
15,687-688,English Journal,1930-36
15,689,English Review,1910-37
15,690,"Epstein, Jacob, Sir",1940
,,"Erskine, John",
,,"See: Juilliard Foundation, Box 26, folder 1118",
15,691,"Espey, John Jenkins",1955-58
15,692,Esquire; the Magazine for Men,1957-63
,,"See also: Arnold Gingrich, Box 18, folder 827",
15,693,"Evans, David",1957-1958
15,694,"Evans, Thomas Horace",1939
,,"Examiner (Bethlehem, Ct.)",
,,"See: Geoffrey Stone, Box 50, folder 2234",
,,The Exile,
,,"See: John M. Price, Box 42, folder 1789",
15,695,"Ezekiel, Mordecai",1936
16,696-698,"""F"" general",1930-63
16,699-700,Faber and Faber,1933-59
,,"See also: Richard De La Mare, Box 12, folder 562",
,,"See also: T. S. Eliot, Box 15, folder 661",
,,"See also: Arthur Moore, Box 35, folder 1465",
,,"See also: Herbert Read, Box 44, folder 1849",
16,701-705,"Fack, Hugo",1934-53
,,"See also: E. S. Woodward, Box 56, folder 2554",
16,706,"Fairly, Paul A.",1937-1938
16,707,"Falqui, Enrico",1942
,,"Fang, Achilles",
,,"See: Chih-t'ung Fang, Box 16, folder 708",
16,708-711,"Fang, Chih-t'ung",1951-63
,,"See also: Harvard University Press, Box 21, folder 941",
16,712,"Fanning, Peter",1935-37
16,713,"Farinacci, Roberto",1939-44
,,"Farrar, John",
,,"See: Farrar & Rinehart, Box 16, folder 714",
16,714,Farrar & Rinehart,1932-1934
16,715,"Farrell, James T.",1931-34
,,Fascist Quarterly,
,,"See: J. A. Macnab, Box 32, folder 1337",
16,716,"Fassin, Gustave",1939
,,"Faulkner, William",
,,"See: William Carlos Williams, Box 55, folder 2516",
16,717,"Favilla, Vikki",1957-1958
16,718,"Fedele, Pietro",1923
,,"Federici, Nino Guerzoni",
,,"See: Nino d'Althan, Box 11, folder 519",
16,719,"Feick, Mather",1957-1958
16,720,"Fenollosa, Mary McNeil",1913?-16
16,721,"Ferlinghetti, Lawrence",1955-59
16,722,"Ferrari, Gustave",1932
16,723,"Ferry, Frederick C.",1935
16,724,Le Figaro Litteraire,1965
16,725,Filippani-Ronconi family,1943-[1958]
16,726,The Financial News (London),1936
16,727,"Finger, Charles Joseph",1936
16,728,"Fischer, Walther L.",1958-59
16,729,"Fisher, Dorothy Canfield",1938
16,730,"Fisher, Irving",1933-35
16,731,Fisk University,1932
,,"See also: Langston Hughes, Box 23, folder 1015",
16,732,"Fitts, Dudley",1932
,,"See also: Lincoln Kirstein, Box 27, folder 1151",
,,Includes letter to Fitts from W. S. Knickerbocker (Sewanee Review),
16,733,"Fitzgerald, Desmond",1926-39
16,734,"Fitzgerald, Edward",1955
,,Includes poems by Fitzgerald,
16,735,"Fitzgerald, James P.",1933-1937
16,736,"Fitzgerald, Robert",1931-55
,,Includes poems by Fitzgerald,
16,737,"Fitzgerald, William",1938
16,738,"Fjelde, Rolf",1948-[56]
17,739,"Fleming, Rudd",1953-58
17,740,"Fleming, William",1955
17,741,"Fletcher, Ifan Kyrle",1928
,,"Fletcher, J. B.",
,,"See: British Union of Fascists, Box 5, folder 250",
17,742,"Fletcher, John Gould",1931-60
17,743,"Flint, Frank Stewart",1928-60
17,744,"Fogler, Sigmund",1933
,,"Includes ""Summary of factors in poetry most frequently sought by high school students"" by Pound",
17,745,"Fonte Basso, Alfonso Carlo",1941
17,746,"Ford, Charles Henri",1927-36
17,747-749,"Ford, Ford Madox",1920-39
,,"See also: Stella Bowen, Box 5, folder 232",
,,"See also: Violet Hunt, Box 23, folder 1020",
,,"Ford, Janice Biala",
,,"See: Ford Madox Ford, Box 17, folder 747",
17,750,"Ford, Henry",1936
,,"Fordham, Montague",
,,"See: Rural Reconstruction Assoc., Box 45, folder 1974",
17,751,"Forlin, Corrado",1941
,,Forschungsinstitut Fur Kultur- morphologie,
,,"See: Frobenius-Institut an der Johann Wolfgang Goethe- Universitat zu Frankfurt/Main, Box 17, folder 774",
17,752,"Forssell, Lars",1953-55
17,753,The Fortnightly Review,1914-18
17,754,Forum (New York),1929-30
17,755,"Foster, Harvey N.",1931-33
17,756,"Foster, Jeanne Robert Oliver",1924-61
,,"See also: John Quinn, Box 43, folder 1813",
17,757,Four Pages,[1948-51]
,,Four Winds Press,
,,"See: P. M. Koch, Box 27, folder 1160",
17,758,"Fowler, Alfred, Mrs.",[1910]
17,759,"Fowler, Elaine W.",[1957]-59
,,"Fox, Douglas Claughton",
,,"See: Frobenius-Institut, Box 17, folder 774",
17,760,"Fraenkel, Michael",1936
17,761-762,"Frampton, Hollis",1956-58
,,"See also: David Gordon, Box 19, folder 851",
17,763,"Franchetti, Luigino",1936-38
17,764,"Frank, Hans",1939
17,765,"Franklin, Albert Barnes",1936
17,766,"Franklin, Harold",1933-39
17,767,"Frazier, Sen. L. J.",[1936]
17,768,Free Speech & Assembly Bulletin,1934
,,"French, Gloria",
,,"See: William French, Box 17, folder 769",
17,769-771,"French, William",1953-63
,,Includes poems by both William and Gloria French,
17,772,"Friart, L.",1932-1933
17,773,Friends of National Spain,1938
17,774-779,Frobenius-Institut an der Johann Wolfgang Goethe-Universitat,1928-55
,,Front,
,,"See: Sonja Prins, Box 42, folder 1793",
18,780,"Frost, Robert",[1936]
18,781,"Frost, Ruth Sterling",[1937]-40
18,782,"Fry, Varian",1936-37
18,783,"Fuller, John Frederick Charles",1939-58
18,784,"Fumagalli, Guiseppina",1932
18,785,Funk and Wagnalls,1938
,,Furioso (New Haven),
,,"See: James Angleton, Box 2, folder 63",
18,786-788,"Furniss, Robert M.",1953-[63]
,,Includes short essay by Furniss,
18,789-791,"""G"" general",1906-59
18,792,G.K.'s Weekly,1934-37
18,793,"Gadfly (Cambridge, Mass.)",1959
18,794,"Gale, Susan",[1954]
18,795,Galleria del Milione (Milan),1934-38
18,796,"Gallippi, Alberto",1937
18,797,"Gallup, Donald Clifford",1958-59
,,"Galton, Arthur",
,,"See: Frederic Manning, Box 32, folder 1361",
18,798,"Gambetti, Fidia",1942-43
18,799,"Gannett, Frank Ernest",1935
18,800,"Garcia Terres, Jaime",[1957]-64
,,"See also: José Vázquez Amaral, Box 1, folder 40",
18,801,"Gardner, John",1939
18,802,"Garibaldi, Fercinando",1932-43
18,803,"Gario, Gino",1935
18,804,"Garrett, Alice",1932
18,805,"Garzanti, Aldo, Editore",1958
,,"Gaspard-Michel, Raymonde",
,,"See: Raymonde Collignon, Box 9, folder 420",
18,806,"Gatter, Carl",1956-59
,,"Gatter, Elsie",
,,"See: Carl Gatter, Box 18, folder 806",
,,"Gaudier-Brzeska, Henri",
,,"See: Horace Brodzky, Box 6, folder 253",
,,"See: Harold Stanley Ede, Box 14, folder 652",
,,"See: Laidlaw & Laidlaw, Box 27, folder 1178",
,,"See: Hugh Macdonald, Box 31, folder 1312",
,,"See: Omega Workshops, Ltd., Box 38, folder 1610",
18,807,"Gauss, Christian",1934
18,808,"Gauthier-Villars, Henry",1920
18,809,Gazzetta del Popolo,1931-41
18,810,"Gazzo, Emanuel",1931-33
18,811,"Gellert, Laurence",n.d.
18,812-813,Genova (Genoa): municipal government,1932-38
18,814,"Genthe, Arnold",1938-39
18,815,"Gerhardt, Rainer M.",1953
,,"Gerhardt, Renate",
,,"See: Rainer M. Gerhardt, Box 18, folder 815",
18,816,Germany and You (Berlin),1936-39
,,"See also: W. Gilles Whittaker, Box 2508, folder 55",
,,"See also: Frobenius-Institut, Box 17, folder 774",
18,817,"Gerstley, Margaret Leona",1932-1937
18,818,"Gertler, Eudre",1934-1935
,,"Ghiringhelli, Peppino",
,,"See: Galleria del Milione, Box 18, folder 795",
18,819,"Ghose, Kali Mohon",1913
18,820,"Giannone, Richard J.",1957
18,821,"Gibelli, Giuseppe",1944
18,822,"Gibson, Arthur Leslie",1934-[40]
18,823,"Gilbert, Jack",1960
,,Includes poems by Gilbert,
18,824,"Gillhoff, Gerd Aage",1958
18,825,"Gilling, Smith G. D.",1953-[58]
18,826,"Gilson, Etienne",1932-33
18,827-828,"Gingrich, Arnold",[1934-59]
,,"See also: E. E. Cummings, Box 10, folder 483",
,,"See also: Giovanni Giovannini, Box 19, folder 831",
,,"See also: James Crate Larkin, Box 28, folder 1191",
18,829,Giornale di Genova (Genova),1934-40
18,830,"Giovanelli, Felix Bruno",1948-[53]
,,"See also: Marshall McLuhan, Box 32, folder 1135",
19,831-834,"Giovannini, Giovanni",1953-61
,,"Includes carbons of letters to others and of an essay, ""Ezra Pound and Dante""",
19,835,"Giuffrida, F.",1942-43
19,836-839,The Globe (Minneapolis-St. Paul),1936-59
,,Includes typed copy of letter by Erskine Caldwell,
,,"Glover, Etta",
,,"See: Halcott Glover, Box 19, folder 840",
19,840,"Glover, Halcott",1937
19,841-845,"Goacher, Denis",1952-59
19,846,"Goedel, Carl","1945, 1963"
19,847,"Gold, Mike",1930-37
,,Golden Eagle Press,
,,"See: Sidney A. Jacobs, Box 24, folder 1059",
19,848,"Golding, Louis",1938
19,849,"Goldsborough, T. Alan",[1935]-38
19,850,"Golejinski, Honor",1931
,,"Gosse, Edmund William, Sir",
,,"See: W. B. Yeats, Box 56, folder 2578",
19,851-854,"Gordon, David",1953-60
,,"See also: Frederick Grab, Box 19, folder 863",
,,"See also: Harry Meacham, Box 34, folder 1415",
,,Includes copies of articles by Gordon and transcript of interview with Usher Burdick,
19,855,"Gordon, Lewis Hall",1933
19,856,"[Gore-Booth, Eva]",1919
19,857,"Gorman, Herbert Sherman",1931
19,858,Gotham Book Mart (New York),1933
19,859,"Goulart, Peter",1958-[1959]
19,860,"Gould, Frederick James",1935-37
19,861,"Gould, Joe",1927-[1938]
,,Includes letter from Gould to William Carlos Williams,
19,862,"Gourmont, Jean de",1915-20
19,863-865,"Grab, Frederick",1955-59
,,"Grainger-Kerr, M. E. [""Meg""]",
,,"See: Kerr, M. E. Grainger, Box 19, folder 863",
19,866,Gran Premio Bergamo,1959
19,867,"Grande, Adriano [""Circoli""]",1932-40
20,868,"Graves, John D.",1955-1957
20,869,"Gray, Edmund",1958
20,870,"Gray, Edward P.",1931
20,871,"Gray, Finly H.",1936-[39]
20,872-873,"Gray, Woods",1955-63
,,"Greacen, Patricia",
,,"See: Patricia Hutchins, Box 23, folder 1022",
20,874,"Green, Gretchen",[1930]
,,Green Shirts of England,
,,"See: John Hargrave, Box 21, folder 917",
20,875,Greenwich Time,[1939?]
20,876,"Gregory, Augusta, Lady",[1914]
20,877,"Gregory, Horace",1931-39
20,878,"Grieve, Christopher Murray",1933-34
,,Grolier Book Shop,
,,"See: Cairnie, Gordon, Box 7, folder 329",
20,879,"Gruber, A., M.D.",1958
20,880,"Gruesen, John Joseph",1957
20,881,"Grut, Mario",1959
20,882,"Guandi, Ugo",1951-58
20,883,The Guardian,1925
20,884-885,"Guenther, Charles",1952-58
,,Includes copies of third-party correspondence,
20,886,"Guidi, Guido",1939
20,887,"Gun, Nerin E.",1957
20,888,"Guzzo, Augusto",1959
20,889-892,"""H"" general",1918-60
20,893-896,H.D. (Hilda Doolittle),1912-60
,,"See also: Series III, Box 64, folder 2767",
,,"See also: Viola Jordan, Box 26, folder 1106",
,,"Includes typescript poems, correspondence with the Banco Nazionale del Lavoro, and a letter from Margaret Sniveley Pratt",
20,897,Hague & Gill Ltd.,1930-39
20,898,"Hall, Donald",1958-61
,,"See also: Harry Meacham, Box 34, folder 1415",
20,899,"Halmos, Laszlo",1937-38
20,900,"Hambleton, Ronald",1938
20,901-902,Hamilton College,1930-59
,,"See also: William H. Cowley, Box 10, folder 464",
,,"See also: Frederick C. Ferry, Box 16, folder 723",
,,"See also: Giovanni Giovannini, Box 19, folder 831",
,,"See also: Claudius Hand, Box 20, folder 908",
,,"See also: Joseph D. Ibbotson, Box 24, folder 1033",
,,"See also: Walter Pilkington, Box 41, folder 1715",
,,"See also: A. Percy Saunders, Box 47, folder 2036",
,,"See also: William P. Shepard, Box 48, folder 2125",
20,903,"Hamilton, Edith",1954-58
20,904,"Hammarskjöld, Dag",1956-59
,,"See also: Douglas Hammond, Box 20, folder 906",
20,905,"Hammer, Jeanne-Ruth",1955-56
20,906,"Hammond, Douglas",1954-57
20,907,"Hammond, Featherstone",1934-38
20,908,"Hand, Claudius",1954-59
20,909,"Harald, Michael",1958-59
20,910,"Harcourt, Brace and Company (New York)",1932-59
20,911,"Hardie, Martin",1919
20,912-913,"Harding, E. A. F. (British Broadcasting Corp.)",1930-31
21,914,"Harding, E. A. F.",1932-[34]
,,(British Broadcasting Corp.),
21,915,"Hardy, Thomas",1921-28
21,916,"Hare, Betty",1934-36
21,917-927,"Hargrave, John",1935-39
,,"See also: Series III, Box 64, folder 2778",
21,928,"Harmsworth, Desmond",1930-32
,,Includes letters from Wym Henderson and business papers,
21,929,"Harper, Allanah",1930-31
21,930,"Harper, Elizabeth W.",1938
21,931,"Harper & Brothers, publishers",1927-1954
21,932,"Harrell, Mary Ann",1954-55
21,933,"Harriman, Karl",1927
21,934,"Harris, R. A.",1935-38
21,935,Hartford Conservatory of Music,1959
21,936,"Hartley, George",1953-60
,,"See also: James Laughlin, Box 29, folder 1212",
21,937,"Hartmann, Sadakichi",1926-38
,,Includes party letters about Hartmann by members of his family and advertising material,
21,938,The Harvard Advocate,1938-39
21,939,The Harvard Crimson,1934
21,940,Harvard University,1935-58
21,941,Harvard University Press,1952-58
,,Includes correspondence with Achilles Fang,
,,"Hatfield, W. Wilbur",
,,"See: English Journal, Box 15, folder 687",
21,942,"Haughey, Marguerite",1928-29
21,943,"Hauptmann, Gerhart",[1938]-1954
21,944,"Hawk, Harold W.",1936-39
21,945,"Hawkins, A. Desmond",[1936]-40
21,946,"Hawley, Charles A.",1957-1958
21,947-949,"Hawley, William",1950-59
,,"See also: James Laughlin, Box 29, folder 1212",
21,950,"Hayes, Gerald",1929-38
21,951,"Hayes, Ildiko",1958
21,952,"Head, Roy",1936-37
22,953,"Heald, Louise",1933
22,954,"Heap, Jane",1926-40
22,955-958,"Hemingway, Ernest",1916-59
,,"See also: Pedro Del Valle, Box 12, folder 570",
22,959,"Henderson, Alice Corbin",1916-34
,,Includes poem by Henderson,
22,960,"Henderson, Wynifred (Hours Press)",1930
,,"See also: Aquila Press, Box 2, folder 79",
,,"See also: Harmsworth, Desmond, Box 21, folder 928",
22,961,"Henghes, H.",1937-53
,,"Henry, L. Vaughan",
,,"See: British Union of Fascists, Box 5, folder 250",
22,962,"Herbiet, Georges",[1920]-31
,,Includes manuscript of essay by Herbiet and artwork,
22,963,"Herlitschka, Herberth",1928-30
22,964,"Hersh, Virginia",[1931]
22,965,"Hersey, Harold Brainerd",1917
22,966,"Herter, Christian",1940-59
22,967,"Hess, Guido",[1934-41]
,,Includes poems by Hess and Eugenio Montale,
22,968-973,"Hesse, Eva",1952-63
,,"See also: Series IV: ""Women of Trachis"", Box 140, folder 6184",
,,"Includes translations by Hesse and others, an essay, and an authorization to translate Pound",
22,974,"Hewlett, Maurice Henry",n.d.
22,975,"Heyman, Katherine Ruth",[1906]
,,Includes signed photograph,
22,976,"Hickok, Guy",1926-[39]
,,"See also: Series IV, Box 65, folder 2795",
22,977-980,"Hield, Robert",1934-36
22,981,"Hightower, Robert",1936
22,982,"Hika (Kenyon College, Gambier, Ohio)",1938-40
22,983,"Hiler, Hilare",1935-37
22,984,"Hill, George Francis",1927
22,985,"Hill, Paul A.",1934
22,986,"Hirsch, Charlotte",1930-37
22,987,"Hobday, Robert",1956
22,988,"Hoehn, Matthew",1940
22,989,"Hoff, ""Grandma""",1957-58
22,990,"Hoffman, H. R.",1939-[41]
22,991,"Hoffmann, Rolf",1940
22,992,Holborn Publishing Co. Ltd.,1959
22,993,"Holbrooke, Josef Charles",[1927?]
23,994-995,"Hollis, Christopher",[1936]-39
23,996,"Holmes, T. V.",1935-59
,,Includes copies of letters to others and essay by Holmes,
23,997,"Holroyd-Reece, John (Albatross Press)",1932-37
,,"Hone, Joseph Maunsell",
,,"See: Vera Hone, Box 23, folder 998",
23,998,"Hone, Vera",1940
23,999,"Hoover, Herbert",1928
23,1000,"Hoover, Norman R.",1933-34
23,1001,Hopwood poetry contests: 1st series,1934-35
23,1002,"Horton, T. David",1953-59
,,"See also: Pedro Del Valle, Box 12, folder 570",
,,"See also: John Kasper, Box 26, folder 1124",
,,Includes Horton's correspondence with others,
23,1003,"Horton, Thomas T.",1954-[57]
23,1004,Houghton Mifflin & Co.,1927-57
,,The Hound & Horn,
,,"See: R. P. Blackmur, Box 5, folder 201",
,,"See: Lincoln Kirstein, Box 27, folder 1151",
,,"See: Alpheus Hyatt Mayor, Box 34, folder 1414",
,,"See: Alan M. Stroock, Box 50, folder 2246",
,,Hours Press,
,,"See: Nancy Cunard, Box 11, folder 494",
,,"See: Wynifred Henderson, Box 22, folder 960",
23,1005,"House of El Dieff, Inc.",1960
23,1006,"Howe, Marvine",1953-63
23,1007-1007b,"Howell, Douglas Morse",1932-35
,,Includes essay by Howell and correspondence with publishers,
23,1008,"Howell, Mary",1930-[37?]
23,1009,"Huddleston, Sisley",[1931-40]
23,1010,"Hudson, William Henry",[1920]
23,1011-1013,The Hudson Review,1950-58
,,Includes correspondence with Jaime de Angulo,
23,1014,"Hughes, Glenn",1927-36
23,1015,"Hughes, Langston",1932-[35]
23,1016,"Hughes, Rupert",1922-54
23,1017,"Hull, Cordell",1934-40
23,1018,"Hull, William",1959-60
23,1019,"Hunt, John G.",1958
23,1020,"Hunt, Violet",[1931?]-39
,,"See also: Wyndham Lewis, Box 29, folder 1242",
,,"Husain, Itrat",
,,"See: Itrat-Husain Zuhevi, Box 57, folder 2593",
23,1021,"Hutchings, C. M.",1936
23,1022-1024,"Hutchins, Patricia",1953-63
,,Includes poems and notes by Hutchins,
23,1025-1027,"Hutchison, Graham Seton",1934-36
,,Includes correspondence with others and a memorandum by Hutchinson,
23,1028,"Hyatt, Miles",1936-39
24,1029-1030,"Hynes, Gladys ",1927-59
,,"Also stored in: Oversize, Box 235, folders 1-2",
24,1031,"Hynes, Samuel Lynn",1953-60
24,1032,"""I"" general",1933-40
24,1033-1034,"Ibbotson, Joseph D.",1932-39
24,1035,"Ickes, Harold",1935-40
,,"See also: Amos Pinchot, Box 41, folder 1716",
24,1036,"Idlet, John",1953
24,1037,Imagi; mid-century American poetry,1952-59
,,"See also: Robert MacGregor, Box 31, folder 1314",
24,1038,"Imperiali, D. (Marchesa)",1933
24,1039,Independent (London),1933-[35]
24,1040,"Indian Museum (Calcutta, India)",1929
,,L'Indice (Genoa),
,,"See: Emanuel Gazzo, Box 18, folder 810",
,,"See: Gino Saviotti, Box 47, folder 2038",
24,1041,"Inge, William",1934-35
24,1042,Inland Review,1934
24,1043,International Association of University Professors of English,1958-59
,,International Pocket Library Corp.,
,,"See: Edmund R. Brown, Box 6, folder 262",
24,1044,Intradestal i Svenska Akademien,1932
24,1045,Ireland. Dail Eireann,1928
24,1046,"Iris, Scharmel",1957-58
24,1047,The Irish Times (Dublin),1937
24,1048,Isakssson. Folke,1957-58
24,1049,L'Italia Nostra (London),[1938]
24,1050,"Italian Embassy, London",1935-38
24,1051,"Ito, Michio",1915-21
,,Itrat-Husain,
,,"See: Itrat-Husain Zuhevi, Box 57, folder 2593",
24,1052,"Ivancich, Gianfranco",1941-64
24,1053,"Iwasaki, Ryozo",1956-60
,,Includes poem by and information on Junzaburo Nishiwaki,
24,1054-1056,"Izzo, Carlo",1935-59
,,"See also: Series IV, Box 65, folder 2795",
,,Includes poem by Izzo,
24,1057-1058,"""J"" general",1918-60
24,1059,"Jacobs, Sidney A. (Golden Eagle Press)",1936
,,"See also: E. E. Cummings, Box 10, folder 483",
24,1060-1062,"James, Fleming Henry",1956-62
,,Includes poems and prose by James,
24,1063,"James, Henry",1913
,,Includes dustjackets,
24,1064,"Jammers, Ewald",1937-38
24,1065-1067,"Jankowski, Stanislaw",1953-59
,,Includes letters from others,
24,1068-1074,"Jankowski, Stefanie",1952-58
,,Includes poems by Jankowski,
25,1075,Japan Times & Mail (Tokyo),1937-41
25,1076,"Jenks, Jorian E. F.",1939-40
25,1077,"Jepson, Edgar",1917
25,1078,"Jerrold, Douglas",1938
25,1079,"Jeuck, William N.",1935-[1939]
25,1080,John Bull (London),1935
25,1081-1082,John Simon Guggenheim Memorial Foundation,1925-53
25,1083,"Johns, Orrick",1927-28
,,"Johns, Richard",
,,"See: Pagany; a native quarterly, Box 39, folder 1645",
25,1084,"Johnson, Hewlett",1934-39
25,1085,"Johnson, Hiram",[1934]
25,1086,"Johnson, Reid",1956-64
,,"See also: Norman Holmes Pearson, Box 40, folder 1674",
25,1087,"Johnston, Tom",[1935-36]
25,1088,"Jonathan Cape, Ltd.",1932
25,1089,"Jones, Owen",1933
25,1090,"Jones, Tom",1956-1960
25,1091,"Jordan, David Starr",1928-30
25,1092,"Jordan, R. C.",1957-1958
25,1093-1105,"Jordan, Viola",1933-52
,,"Includes letters from others, notes, clippings, photographs, artwork and a story by Jordan",
26,1106-1110,"Jordan, Viola","1953-[59], n.d."
26,1111,La Journal des Poetes (Brussels),1931-59
26,1112-1114,"Joyce, James",1915-38
,,"See also: Harriet Shaw Weaver, Box 55, folder 2495",
,,"See also: John Quinn, Box 43, folder 1813",
,,"See also: George Antheil, Box 2, folders 69-74",
,,Includes letters from British censor and Lucia Joyce to Pound and a circular for Portrait of the Artist as a Young Man,
26,1115,"Joyce, James [miscellaneous papers]",1928-76
,,Includes legal documents and photographs,
,,"Joyce, Lucia",
,,"See: James Joyce, Box 26, folder 1112",
26,1116,"Joyce, Stanislaus",1942
26,1117,"Joyce, William",1941
26,1118,Juilliard Foundation or School of Music,1928
26,1119,"Just, Ward",1957
26,1120-1121,"""K"" general",1906-61
26,1122,"Kahn, Otto Hermann",1931-[37]
,,"See also: William Bird, Box 5, folder 193",
26,1123,"KART Radio (Hailey, Idaho)",1958
26,1124-1134,"Kasper, John",1951-61
,,Includes many printed enclosures and a transcript of Kasper's testimony before Congress,
27,1135,"Kast, Ludwig",1937-38
27,1136,"Kavanagh, Patrick",1954-1957
27,1137,"Kearns, George",1953-55
27,1138,"Kearton, [?]",1931
27,1139,"Keedick, Lee",[1939]
27,1140-1142,"Kenner, Hugh",1952-64
,,"See also: Robert MacGregor, Box 31, folder 1314",
,,Includes letter by John Espey,
27,1143,"Kenway, Phillip T.",1934-35
27,1144,"Keogh, Joseph",1957-1958
,,Includes poem by Keogh,
27,1145,"Kerr, Gordon",[1953]
27,1146,"Kerr, M. E. Grainger",1934-1937
,,"Kettner, Frederick",
,,"See: Biosophical Review, Box 4, folder 187",
27,1147,"Keynes, John Maynard",[1934]
27,1148,"Kimball, Dexter",[1935]
27,1149,"Kimball, Dudley",1950
,,"See also: Blue Ridge Mountain Press, Box 5, folder 206",
27,1150,"King, Alexander",[c.1926]
,,"Kingwood Review (Salem, Ore.)",
,,"See: R. A. Harris, Box 21, folder 934",
27,1151-1152,"Kirstein, Lincoln",1930-34
,,Includes letters to T. C. Wilson and J. Maury,
27,1153-1155,"Kitasono, Katue",1936-59
,,Includes essays and poems by Kitasono and others; numerous enclosures,
27,1156,"Kitson, Arthur",1932-36
27,1157,"Kizer, Benjamin Hamilton",1937
27,1158,"Knocker, E. H.",[1937-39]
27,1159,"Knoll, Robert E.",1956-57
,,"Knopf, Alfred A., Inc. (New York)",
,,"See: Raymond Postgate, Box 42, folder 1780",
,,"See: John Quinn, Box 43, folder 1813",
27,1160,"Koch, P. M. (Four Winds Press)",[1951]-1959
27,1161,"Kodama, Sanehide",1958
27,1162,"Komroff, Manuel",1927
27,1163,"Konody, Paul George","1932, [1939]"
27,1164,"Kostetzky, Eaghor G.",1957-60
,,"See also: James Laughlin, Box 29, folder 1212",
,,Includes translations by Pound into Ukranian,
27,1165,"Koteliansky, Samuel Solomonovitch",1930
27,1166,"Koume, Tami",1916-18
27,1167,"Kremwitz-Buckton, Harry",1942
27,1168,"Krim, Seymour",1949
27,1169,"Kripalani, Krishna",1958-59
,,"Kwock, C. R.",
,,"See: Chinese World, Box 9, folder 395",
27,1170-1172,"""L"" general",1914-58
27,1173,"Labroca, Mario",1937
27,1174,"LaDriere, James Craig",1953-60
27,1175,"Lady, Lee",1957-58
27,1176,"La Follette, Suzanne",1930
27,1177,"La Guardia, Fiorello",1934
,,"Laidlaw and Butchart, Ltd.",
,,"See: Laidlaw & Laidlaw, Box 27, folder 1178",
27,1178,Laidlaw & Laidlaw,1938-40
27,1179,"Lambart, Alfred",1934-1936
27,1180,"Lamont, Corliss",1938
28,1181-1184,"Lampman, Rex",1953-60
,,Includes letters by others and poems by Lampman,
28,1185,"Landini, Richard",1957-58
28,1186,"Lane, Allen",1934
,,"Lane, John (Bodley Head Ltd.)",
,,"See: Lane, Allen, Box 28, folder 1186",
28,1187,"Lang, Cosmo Gordon",1935-36
28,1188,"Langer, William",1936
,,"See also: Rex Lampman, Box 28, folder 1186",
28,1189,"Lansbury, [?]",[1935]
28,1190,"Lanza, Lorenzo Ercole",1941
,,Includes poems by Lanza,
28,1191-1193,"Larkin, James Crate",1934-40
,,"See also: Charles Edward Coughlin, Box 10, folder 459",
28,1194,"Larranaga, Pedro Juan Manuel",1935-36
28,1195,"Larsson, Raymond Edward Francis","[1928], 1956"
28,1196,"Lathrop, Henry Burrows",1930-32
28,1197,"Latimer, Ronald Lane",1936-37
,,"See also: James G. Leippert, Box 29, folder 1233",
28,1198,Latin Quarterly,1934
28,1199-1211,"Laughlin, James",1933-54
,,"See also: Robert MacGregor, Box 31, folder 1314",
,,"See also: Vanni Scheiwiller, Box 47, folder 2055",
,,Includes many copies of Laughlin's correspondence with others and of New Directions office correspondence,
29,1212-1218,"Laughlin, James",1955-64
29,1219,Il Lavoro (Genoa),1935-44
29,1220,"Law, Hugh Alexander",1928
,,"Lawrence, Seymour",
,,"See: The Atlantic Monthly, Box 2, folder 91",
