,,Also includes: preface (holograph) to Italian translation of Three Lives (Tre Esistenze) in hand of Pavese,
,,GS: draft of response,
108,2163,"Glasgow, Ellen ",1935
108,2164,"Glass, Douglas ",1930-33
108,2165,"Glick, Annie ",n.d.
,,[several fragments of letters],
108,2166,"Godet, Raymond ",1946 Mar 29
108,2167,"Godet, Silvia; Godet, Robert; Godet, Mark; Godet, Moki ","1941-45, n.d."
108,2168,"Gogarty, Oliver St. John ",1914 Jan 24
108,2169,"Gonzales, Georges ",1928-40
,,GS: notes,
,,Includes: letters also signed by Lucie [Kahnweiler],
,,"Goodspeed, Bobsy ",
,,"See: Elizabeth Fuller (""Bobsy"") Chapman ",
108,2170,"Gorer, Geoffrey ",1926-30
,,GS: notes,
,,Goulston and Storrs Wings ,
,,See: William A. Bradley ,
108,2171,"Gourion, Suzanne ",1940-41
108,2172,Grafton Press ,1908-11
108,2173,"Graham, Joan ",n.d.
,,GS: draft of response,
108,2174,"Grant, Duncan ",1914 Feb
108,2175,"Grant, John ",1912 Mar 4
108,2176,"Grant-Watson, E. L. ","1912, n.d."
108,2177,"Grautoff, Otto ",1912 Apr 6
,,GS: draft of response,
108,2178,"Graves, Robert ",[1929?]-46
108,2179,"Gray, Eileen ",n.d.
108,2180,"Green, Andrew ",1903-22
108,2181,"Green, Julien ",n.d.
108,2182,"Gregory, Alyse ",1928 Aug 11
108,2183,"Greif, Amy Federlicht ",n.d.
108,2184,"Griffin, Edith ","1919-20, n.d."
108,2185,"Griggs, Arthur K. ",n.d.
108,2186,"Griggs, Emily ",1919-20
,,"Gris, George ",
,,See: Georges Gonzales ,
108,2187,"Gris, Josette ","1925-45, n.d."
108,2188,"Gris, Juan ",1914-27
,,GS: draft of letter,
109,2189,"Gros, Robert R. ",1937-38
109,2190,"Grosser, Maurice ",n.d.
,,"Grubb, G. H. ",
,,See: Chapman and Hall ,
109,2191,"Guevara, Alvaro ","1927-43, n.d."
109,2192,"Guevara, Meraud ","1929-38, n.d."
109,2193,"Guhlenschub, L. ","1918, n.d."
109,2194,"Guggenheimer, Julia; Guggenheimer, Carrie; Guggenheimer, Hetty ","1915-34, n.d."
109,2195,"Guitry, Sacha ",n.d.
109,2196,"Gunet, Edwige; Gunet, Ph. ",1942-45
109,2197,"""H"" general ","1898-1946, n.d."
109,2198-2200,"Haas, Robert Bartlett ",1935-46
109,2201,"Habasque, Alain ","1945, n.d."
109,2202,"Habasque, Guy ",n.d.
109,2203,"[Haesehr?], A. ",1906-10
109,2204,"Hale, Maryse Rutledge ",n.d.
,,"Halicka, Alice ",
,,See: Louis Marcoussis ,
109,2205,"Hall, Radclyffe ",n.d.
109,2206,"Hamilton, John ",1937-39
,,GS: draft of letter,
,,"Hamilton, Nancy ",
,,See: Katharine Cornell ,
109,2207,"Hannibal, George E. ",1918
109,2208,"Hansen, Agnes; Hansen, Lilyana ",1924-34
109,2209,"Hapgood, Hutchins; Hapgood, Neith Boyce; Hapgood, Norman",[1905?]-1910
,,"Harcourt, Alfred ",
,,"See: Harcourt, Brace, and Co. ",
109,2210,"Harcourt, Brace, and Co. ",1933-1939
,,GS: notes and draft of letter,
,,Includes: letters addressed to Etta Cone,
,,"Harcourt, Ellen ",
,,"See: Harcourt, Brace, and Co. ",
109,2211,"Harden, Elmer; Harden, Emily; Harden, Ida ","1920-39, n.d."
109,2212,"Hardy, Jane ",1936 Apr 3
,,GS: draft of response,
109,2213,"Hardy, [Thomas] ",n.d.
,,[contains only: draft of letter from GS for appeal for Mildred Aldrich],
109,2214,"Hardy, Walter Badenoch; Hardy, Katharine E. ","1916-28, n.d."
,,Includes holograph manuscript on Arabian doorways,
109,2215,"Harmsworth, Desmond ",1932-33
109,2216,"Harper, Allanah ","1929-31, n.d."
,,GS: notes,
110,2217,Harper and Brothers ,"1919-37, n.d."
,,GS: notes and drafts of letters,
110,2218,Harper's Bazaar ,1931-39
,,GS: notes,
110,2219,"Harris, Sibyl ","1920-41, n.d."
110,2220,"Harrison, Fanneal ",1918
110,2221,"Harrison, Gilbert ",1933-38
110,2222,"[Harrison, Lou?] ",n.d.
110,2223-2224,"Hartley, Marsden ",1912-34
110,2225,"Hasselriis, Mark ",1945
110,2226,"Harvey, Dorothy Dudley ",1928-34
110,2227,"Hauke, César de ",1940-44
110,2228,"Haweis, Stephen ",1911-[37?]
110,2229,"Haygood, Vardi; Haygood, William ",1945
110,2230,"Haynes-Heissig, Mabel ","1907-28, n.d."
110,2231,"Heap, Jane ","1923-28, n.d."
,,"Heap, Tom Heap, Fritz ",
,,Includes: letter from Stanley Moss to JH,
,,GS: notes,
,,See also: Boni and Liveright ,
110,2232,"Heathcote, Dudley ",1931
110,2233,"Hecht, Alice F. ","1926, 1929"
110,2234,"Heck, A. ","1919, n.d."
110,2235,Heinemann [firm] ,1912-34
,,Includes: letter from Heinemann to Henry Phelan Gibbs,
,,GS: notes,
110,2236,"Hierath, Alexander; Hierath, Mary ",1899-1911
,,Includes photographic postcard of Mary Heirath,
110,2237,"Helburn, Theresa ",n.d.
110,2238,"Helpmann, Robert ",1937
,,"[one letter from ""Sailor""]",
110,2239-2240,"Hemingway, Ernest ",1922-25
,,Includes photographic postcards of Ernest Hemingway in bullfight ring,
,,"Hemingway, Hadley ",
,,See: Hadley Mowrer ,
110,2241,"Hemingway, Pauline ","1928, n.d."
110,2242,"Herbert Jenkins, Ltd. ",1913
110,2243,"Herring, Robert ","1928, 1936"
110,2244,"Heyligers, Jan ",1932-34
110,2245,"Heyward, DuBose ",[1935] Apr 6
110,2246,"Hibbit, George W. ",1934-45
110,2247,[EMPTY FOLDER] ,
,,"Higham, David ",
,,"See: Pearn, Pollinger, and Higham, Ltd. ",
110,2248,"Hill, Willard ",1943
,,GS: draft of Castles They Live In,
110,2249,"Hitchcock, Henry Russell ",1930-31
110,2250,"Hockaday, Ela ","1937-[39?], n.d."
111,2251,"Hofmann, Gérard ",1942-43
111,2252,"Holly, Flora M. ",1906-07
111,2253,"Holt, Nora ",1926-31
111,2254,"Hone, Joseph; Hone, Vera ",1921-28
111,2255,"Hopwood, Avery ",1923-28
111,2256,"Horwood, Henry A. ",1928-45
,,GS: draft of letter [to Bravig Imbs?],
,,"See: Series I., Writings, Carnets - [1929-30], Box 93, folder 1729 for GS: draft of letter ",
,,Hotel Algonquin ,
,,See: Frank Case ,
111,2257,Hotel du Luxembourg ,1918
111,2258,"Houghton, Mary ","1925, n.d."
,,"The Hound and Horn, Inc. ",
,,See: Lincoln Kirstein ,
111,2259,The Hours Press ,n.d.
111,2260,"Hristodoulovitch, Juliette ","1942-46, n.d."
111,2261,"Hubbell, Lindley Williams ",1928-41
,,"Includes: letter from LWH to Eugene Jolas with ""A Letter to Gertrude Stein,"" typescript, and a review of The Plain Edition of Gertrude Stein, typescript",
,,GS: notes for Page IX,
111,2262,"Huebsch, B. W. ",1912-25
,,"Includes: letter from BWH to Sherwood Anderson, and letters from BWH to Jane Heap",
,,GS: draft of response,
111,2263,"Hueffer, Muriel (Harris) ","1916, n.d."
111,2264-2266,"Hugnet, Georges ","1927-1930, n.d."
,,"Hugnet, Marthe ",
,,GS: notes and drafts of letters,
,,"Includes: ""Les Iles Fortunée,"" holograph (1927), and ""Le Berceau de Gertrude Stein"" (1928)",
,,"See: Series I., Writings, Answer to: Why I do not live in America - Manuscript notebooks, Box 3, folder 60 for GS: draft of letter ",
111,2267,"Hugnet, Georges (father of Georges) ","1929, 1931"
111,2268,"Hull, Elizabeth Shaffer ",n.d.
,,"Humbert, Marcelle ",
,,See: Eva Gouël Picasso ,
111,2269,"Hunt, Cecil ",n.d.
,,GS: draft fragment,
111,2270,"Hunt, Sidney ",1926-27
111,2271,"Hunt, Violet (Hueffer) ",1913 Apr 3
111,2272,"Hurd, Clement ","1939-40, n.d."
111,2273,"Hutchins, Robert M. ",1935 Jan 8
111,2274,"""I"" general ","1927-46, n.d."
111,2275,"Ignatius, Herbert ",1945 Sep 7
111,2276-2277,"Imbs, Bravig ","1926-46, n.d."
,,GS: drafts of responses and draft of the contract for Making of Americans,
,,"Includes: ""The Chateau and Monsieur Joubeaux"" by BI, typescript carbon [1940?]",
,,"See: Series I., Writings, Lucy Church amiably - carnets for GS: draft of letter ",
111,2278,"Imes, Nella Larsen ","1929-1931, n.d."
,,GS: notes,
111,2279,"Imprimerie ""Union"" ",1930 Jun 19
,,GS: notes,
111,2280,"Incorporated Society of Authors, Playwrights, and Composers ",1927 Sep 27
111,2281,"Ingersoll, R. Sturgis ",1934 Nov
111,2282,Internationale Literarische Agentur ,1929-30
112,2283,"""J"" general ","1907-46, n.d."
112,2284,"Jaccaci, August F. ",1921-1925
112,2285,"Jackson, Holbrook ","1913-14, n.d."
,,GS: draft of letter,
112,2286-2287,"Jackson, Laura (Riding) ",1927-30
,,"GS: notes, drafts of responses",
,,"See: Series I., Writings, Carnets - [1928], Box 92, folder 1725 for GS: draft of letter ",
,,See also: Robert Graves ,
112,2288,"Jacob, Max ","1929-39, n.d."
112,2289,"Jacobs, Polly; Jacobs, Frank","1910-14, n.d."
112,2290,"Jacott, Frank ","1908-29, n.d."
,,"Includes: postcard from [""Affie""?]",
112,2291,"Jacott, Nellie ","1908-29, n.d."
,,GS: draft of letter,
112,2292,"Jaffa, Adele ",n.d.
112,2293,"James, Edward ",1936 Apr 23
,,GS: notes,
112,2294,"James, William ",1896-1910
112,2295,"Jewett, William Dunbar ","1917-23, n.d."
112,2296,"John, George ",n.d.
,,John Lane Publishers ,
,,See: John Lane ,
,,"Johns, Richard ",
,,See: Pagany ,
112,2297,"Johnson, Alvin ",1934 Nov 7
112,2298,"Johnson, Lamont; Johnson, Toni; Johnson, Margot ",1945-46
,,"See: Ann Watkins, Inc. ",
112,2299,"Johnston, Jean M. Browne; Johnston, Dorothy; Johnston, William Dawson","1924-25, n.d."
,,See: American Library in Paris ,
112,2300,"Jolas, Eugene ",1927-31
,,"Jolas, Maria ",
,,GS: notes,
,,Includes: letter from Walter Leigh to Transition,
,,"See: Series I., Writings, Carnets - [1928], Box 92, folder 1724 for GS: draft of letter ",
112,2301,"Jonathan Cape, Ltd. ",1924-25
,,GS: draft of response,
112,2302,"Jones, Llewellyn ",1927 Jul 22
112,2303,"Jones, Richard ",1934
112,2304,"[Jones, Richard?] ",1934 Apr
112,2305,"Jouhandeau, Marcél ","1936, n.d."
112,2306,"[Juasitch?], O. ",n.d.
,,ABT: draft of response,
112,2307,"""K"" general ","1908-45, n.d."
112,2308,"Kahn, Ivan ",1935 Aug 28
,,GS: draft of letter,
112,2309,"Kahn, Ivan ",1935-36
112,2310-2311,"Kahnweiler, Daniel-Henry ",1912-41
,,Includes: notes on The Autobiography of ABT by DHK and clipping,
112,2312,"Kahnweiler, Lucie ","[1927?]-40, n.d."
112,2313,"[Karn?], Alphonse ",n.d.
113,2314,"Kasparek-Grodecki, John ",1938
113,2315,"Kaufman, Lilian ",1938
113,2316,"Kaufman, Stella; Kaufman, Adolf ","1910-11, n.d."
113,2317,"Kegan Paul, Trench, Trubner and Co., Ltd. ",1928
,,GS: draft of response,
113,2318,"Kellogg, Spencer ","1926, n.d."
,,GS: draft of response,
113,2319,"Kelly, Albert ",1944-45
113,2320,"Kelsey, Laura F. B. ",1908
113,2321,"Kemper, Gertrude Raffel ",n.d.
113,2322,"Kennedy, John F. (Jack) ",n.d.
113,2323,"Kennon, Robert F. ",1945-46
,,GS: sketches,
,,"Keogh, Andrew ",
,,See: Yale University Library ,
113,2324,"Kessinger, Boyd F. ","1945, n.d."
113,2325,"Keyser, Beatrice; Keyser, Ernest ",1906-34
113,2326,"Keyser, Ephraim ",1906-17
,,Includes: letter to Mike [Stein?] (1913),
113,2327,"Keyser, Rachel ",1911-[16?]
113,2328,"Keyser, Solomon; Keyser, Helen ",1911-12
,,"Includes: letter from ""Dorothy"" to SK and HK, letter from Celia to SK and HK, and draft of letter from Helen Veyser to Mr. and Mme. Schöninger",
113,2329,"King, Georgiana Goddard ",1906-34
113,2330,"King, Stanley; King, Margaret Pinckney","1934, 1936"
113,2331,"Kirstein, Lincoln ",1932-34
113,2332,"Klein, John M. ",1939 Oct 16
,,"Klopfer, Donald S. ",
,,See: Bennett Cerf ,
113,2333,"Knoblauch, Edward ",n.d.
113,2334,"Knoblauch, May (Mary) Bookstaver ","1910, n.d."
,,See also: Grafton Press ,
,,"Knollenberg, Bernhard ",
,,See: Yale University Library ,
113,2335,"Knopf, Alfred; Knopf, Blanche; Knopf, Alfred, Jr. ",1919-[34]
113,2336,"Kohn, Estelle Rumbold; Kohn, Robert ","1906-14, n.d."
113,2337,"Korzybska, Mira Edgerly; Korzybski, Alfred ",1912-34
,,"Includes: letter from MEK to ""Miss Halsey""",
,,GS: telegrams and typescript copies of letters to MEK,
113,2338,"Kreymborg, Alfred ","1921-30, n.d."
113,2339,"Krakauer, Alice ","1908, n.d."
113,2340,"Krishna, Roop ",1939
,,GS: postcard (cancelled) to RK,
113,2341,"Kuhn, Walt ",1912 Nov 7
113,2342,"Kuntz, Charles, Mrs. ",1939 Apr [18?]
113,2343,"""L"" general ","1907-46, n.d."
113,2344,"Lachenal, François ",1943 Dec 13
113,2345,"Lachman, Arthur ",1896-[98?]
113,2346,"La Farge, Bancel ",1911-12
113,2347,"Lager, Paulette M. A. ","1945, n.d."
113,2348,"La Motte, Ellen ","1913-36, n.d."
113,2349,"Lane, John; Lane, Annie ","1913-37, n.d."
,,GS: draft of response and draft of letter,
,,Includes: letter from JL to Miss [Mira] Edgerly [Korzybska],
113,2350,"Langlois, L. Jean-Paul ","1928-29, n.d."
113,2351,"Larbaud, Valery ",1920 Nov 3
113,2352,"Larsson, R. Ellsworth ",n.d.
,,Larus ,
,,See: John Sherry Mangan ,
114,2353,"Lascaux, Elie ",1928-46
114,2354,"[Lasteyrie], Louis de ",n.d.
114,2355,"Lathrop, Isabel ",1921-45
114,2356,"Laughlin, James ",1934-[45?]
114,2357,"Laughlin, Mr. [James?] ",n.d.
,,GS: draft of letter,
114,2358,"Laurencin, Marie ","1907-45, n.d."
114,2359,"Lavocat, Hélène ","1910-35, n.d."
114,2360,"Lebender, Lena ","1907, 1913, n.d."
114,2361,"Lee, Arthur ","1913, n.d."
114,2362,"Lee, John C. H. ",1945 Apr 12
114,2363,"Lee, Ulysses G., Jr. ","1933, 1934"
,,GS: draft of letter [includes draft of letter to Bernard],
114,2364-2365,"Leglaye, Abel ","1918-20, n.d."
114,2366,"Leigh, W. Colston ","1934, 1940"
,,Includes: letters from WCL to William Bradley and John G. McCullough,
,,GS: drafts of responses,
114,2367,"Leiris, Michel; Leiris, Madame ","1931, n.d."
114,2368,"Leyris, Pierre; Leyris, Elizabeth ","1939, 1941, n.d."
114,2369-2370,"Levy, Harriet ","1908-35, n.d."
114,2371,"Levy, Julius; Levy, Etta ",n.d.
114,2372,"Lewis, Lloyd ",1935-37
,,Librarie Stock ,
,,See: William A. Bradley ,
114,2373,Lifar ,1932 Apr 18
114,2374,Life ,"1917, 1919"
,,Life and Letters To-Day ,
,,See: Robert Herring ,
114,2375,[EMPTY FOLDER] ,
114,2376,"Lin, Adet; Lin, Tsuifeng ",1938-39
114,2377,"Lindo-Webb, James; Lindo-Webb, Lettie ","1916, 1921, n.d."
114,2378,"Link, Joseph, Jr. ",1945-46
114,2379,"Lipchitz, Jacques ","1921-33, n.d."
114,2380,"Lippmann, Walter ",1915 Apr 13
114,2381,"Littlefield, Lester ","1934, 1941"
,,Includes: letter from LL to Bennett Cerf,
,,GS: notes,
114,2382,"Livengood, Ed ","1939, n.d."
114,2383,"Lloyd, M. Constance ",n.d.
114,2384,"Locher, Beatrice; Locher, Robert ","1923-31, n.d."
114,2385,"Loeb, Harold ",[1922?-23?]
,,GS: draft of inscription to Georgiana Goddard King,
114,2386,"Loeser, Charles ","1909, n.d."
114,2387,The London Mercury ,1925
114,2388,"Long, John F. ","1918, n.d."
114,2389,"Lord, James ","1945, n.d."
114,2390,"Lounsbery, Grace Constant ","1921-22, n.d."
,,"Love, Allen ",
,,See: William A. Bradley ,
115,2391,"Lovejay, Charles R. ",1918-19
115,2392,"Lovett, Robert ",1922-23
,,Includes: letter from RL to Jo Davidson,
115,2393,"Lowenfels, Walter ","[1926], 1932"
115,2394,"Loy, Mina ","1911, n.d."
115,2395,"Luce, Clare Booth ",1939-40
115,2396,"Lucha, Margaret ",[1936]-37
115,2397-2403,"Luhan, Mabel Dodge ","1911-34, n.d."
,,"Includes: ""Exhortation"" by MDL, letters from Paul Ayrault to MDL (1912), letters from Emily [Chadbourne?] to MDL (n.d.), and from Mabel to MDL (n.d.)",
115,2404,"Lutz, Mark ",[1934]-45
115,2405,"Lye, Len ",n.d.
115,2406,"Lynes, George Platt ",[1925]-[44?]
,,GS: notes and draft of letter to John Lee Andrew,
,,"Includes: Cable from GPL to Allen Tanner (1926), letter from GPL to M. C. Ross (1934), and letter to GPL from Michel Licht (1934).",
115,2407,"Lyon, George ",1933-34
115,2408,"Lyon, John H. H. ","1934, 1941"
115,2409,"Lyons, Leonard ",1948 Jun 29
115,2410-2411,"""M"" general ","1908-46, n.d."
115,2412,"McAlmon, Robert ",1923-26
,,"GS: notes, drafts of responses, and proof of title page for The Making of Americans",
115,2413,"McBride, Henry ",1913-37
,,GS: Christmas card from GS to HM,
115,2414,"McCan, Isqua ",1938-39
115,2415,"McCausland, Elizabeth ",1934
115,2416,"McClintic, Guthrie ",[1938?] Apr 30
115,2417,McClure's Magazine ,1911
,,GS: draft of letter,
115,2418,"McCole, Camille ",1933 Jun 29
,,GS: drafts of letters,
115,2419,"McCormick, Harold ","1935, 1937"
,,GS: notes,
,,"McCullough, John G. ",
,,"See: William R. Scott, Inc. ",
115,2420,Macauley Company ,1930 Feb 14
,,GS: Draft of reply,
,,See also: William A. Bradley ,
116,2421,"MacIver, David; MacIver, Pat ","1930-33, n.d."
116,2422,"Mackall, Leonard ",1934 Jul 16
116,2423,"MacLeish, Roderick ",1946 Jan 13
116,2424,"MacMillan, Julian M. ","1919-20, n.d."
116,2425,"MacPherson, Kenneth ",1927
,,"See: Series I., Writings, Lucy Church amiably - carnets, Box 34, folder 729 for GS: draft of letter ",
116,2426,Le Maire de Niedermorschwiller ,1919 May 2
,,letter from ABT with response,
116,2427,"Majolier, Susan; Majolier, Grace ","1918, n.d."
116,2428,"Malaville, Fernande ",n.d.
116,2429,"Mangan, John Sherry ","1927, [1929]"
116,2430,"Manguin, Henri ",1907-09
116,2431-2433,"Maratier, George ","1928-44, n.d."
,,"Maratier, Florence Tanner ",
,,GS: notes,
,,"See: Series I., Writings, Carnets - [1928], Box 92, folder 1724 for GS: draft of letter ",
116,2434,"Marchand, André Jean ","1938, 1939"
116,2435,"Marchand, Lina ","1916-21, n.d."
116,2436,"Marconnier, Byrne ","1928-34, n.d."
,,GS: draft of response,
116,2437,"Marcoussis, Louis ","1931, n.d."
116,2438,"Marie Harriman Gallery, Inc. ",1935 Jan
,,Includes: Francis Rose exhibition catalog [Nov 1934],
116,2439,"Marin, Mme. ",1926-32
,,"Marinoff, Fania ",
,,See: Carl Van Vechten ,
116,2440,"Maritain, Jacques ",1926 Feb 24
116,2441,"Marie Barnabé, Soeur ","1925-31, n.d."
116,2442,"Mars, Ethel ",n.d.
116,2443,"Marthiny, Marthe ",n.d.
116,2444,"Mason, Alice ",1931-34
116,2445,"Masson, André ","1929-33, n.d."
,,Includes: letter from Paule Vézelay,
116,2446,"Masson, Jean ",1941
,,"Masson, Thomas ",
,,See: Life ,
116,2447,"Massot, Pierre de; Massot, Robbie de ","1930-35, n.d."
116,2448,"Mathews, Elkin ",1912
116,2449,"Matisse, Henri ",[1906?]-13
,,"Includes: sketch of flower and copy of ""Medailllon"" by Guillaume Appolinaire (in the hand of HM)",
,,See also: Hans Purrmann ,
116,2450,"Matitch, Obrad ","1918, n.d."
116,2451,"Matta Echaurren, Roberto Sebastían ",n.d.
116,2452,"Maurer, Alfred H. (""Alfy"") ","1913, 1924, n.d."
,,Includes: newspaper clipping,
116,2453,"Mennerat, Dr. ",1938-39
,,GS: notes,
116,2454,"Mensink, Willy, Mrs. ",1938 Sep 9
,,GS: draft of response,
116,2455,"Merrill, Elizabeth ","1908, n.d."
,,GS: notes,
116,2456,"Méthol, Christine Magolier ",1918-1931
,,See also: Susan Majolier ,
116,2457,"[Meultien?], Comte de ",n.d.
,,GS: draft of letter,
116,2458,"Meulen, Pierre van der ",1941-44
116,2459,"Meyer, José ",1933-34
116,2460,"Michaud, Régis ",1928 Nov 8
116,2461,"Michel, François ","1942-43, n.d."
,,"Includes: fragment of ""Oedipe et le Sphinx,"" typescript",
116,2462,"Middleton, George ","1923, n.d."
116,2463,"Mielziner, Ella Friend ",n.d.
116,2464,"Mielziner, Jo ",n.d.
116,2465,"Miller, Henry ",1935 Jul 24
116,2466,"Mills, Carley ","1932-40, n.d."
116,2467,"Minot, John Clair ",n.d.
,,GS: draft of letter,
116,2468,"Miró, Joan ","1921, 1932, n.d."
116,2469,"Mirrlees, Helen Hope; Mirrlees, Emily Lina ","1914, n.d."
116,2470,"Mondadore, Alberto ",1946 May 14
116,2471,"Mongan, Agnes ",1941 Sep 30
,,(Re: Georgiana Goddard King),
116,2472,"Monnier, Adrienne ",1920 Apr 3
116,2473,"Monnier, Jeanne ",n.d.
116,2474,"Moore, Anna ","1910-17, n.d."
116,2475,"Moore, Douglas ",1946 Apr 25
116,2476,"Moore, Marianne ",1934
,,See also: The Dial ,
116,2477,"Moore, Samuel ","1910-13, n.d."
117,2478,"Morand, Lydia; Morand, Gabriel ","1940-44, n.d."
,,"Includes: letters from LM to Seppel [Ranke?] and letter from Seppel and Christine [Ranke?] to ""Chers Amis""",
117,2479,"Morel-Stäheli, M. ","1945-46, n.d."
117,2480,"Morgan, Charles D. ",1927-31
,,"Morgan, Miriam ",
,,See: Ela Hockaday ,
117,2481,"Morinni, C., de, Mrs. ",1933-38
117,2482,"Morrell, Ottoline ",n.d.
117,2483,"Morris, George L. K. ","1938-39, n.d."
117,2484,"Morrison, Murray David ",1937-45
117,2485,"Morrisette, Bruce ","1932, n.d."
117,2486,"Moses, Abram ",n.d.
117,2487,"Moses, Harry ",1934
117,2488-2489,"Moses, Hortense; Moses, Jacob; Moses, Richard ",1905-25
117,2490,"Mowrer, Hadley ",1922-25
117,2491,"Mozley, Loren ","1930, n.d."
117,2492,"Munet, Marie Madeleine; Munet, Paul ",1926-43
117,2493,"Munro, Hugh; Munro, Carmen; Munro, Morna; Munro, Evelyn ","1918-20, n.d."
117,2494,"Münsterberg, Hugo ",1895
117,2495,"Murat, Canby ",n.d.
117,2496,"Murdock, Kenneth B. ",1934 Oct 1
117,2497,"Murphy, Hub ","1939-46, n.d."
117,2498,Museum of Modern Art ,"1934, 1939"
117,2499,"""N"" general ","1929-46, n.d."
117,2500,"Nadelman, Elie; Nadelman, Viola ","1908-27, n.d."
117,2501,"Narna, Jan ",n.d.
,,GS: notes [for The World is Round?],
117,2502,National Lecture Bureau ,1939 Dec 15
117,2503,"Navarro, Philip de ",1934
117,2504,"Nazelle, L. ",1945
117,2505,"Neagoë, Peter ",1931-32
117,2506,Negro Digest ,1945 Nov
117,2507,"Nevinson, Christopher Richard Wynne ",1926 Apr 21
,,The New Republic ,
,,See: Robert Lovett ,
117,2508,New York Herald Tribune ,1935 Jan 19
,,GS: notes,
117,2509,New York Public Library ,1932 Jun 24
117,2510,"Nguyen, Trac ","1934-41, n.d."
117,2511,"Nickerson, Margaret ",1897-98
117,2512,"Noailles, Vicomtesse de [Marie-Laure?] ",n.d.
117,2513,"Norledge, Louise M. ","1926, 1937, n.d."
117,2514,"Norman, Dorothy ",1934-38
117,2515,"Norton, Allen ",n.d.
,,GS: draft of response,
117,2516,"""O"" general ","1906-45, n.d."
117,2517,"O'Brien, Edward J. ",1924 Aug 27
117,2518,"O'Donnell, George Marion ",1933
117,2519,"Oerley, W. A. ",1929 Sep 16
,,GS: draft of response,
117,2520,"Okie, William ",1936
117,2521,"Oliver, Mary ","1933, n.d."
117,2522-2523,"Olivier, Fernande Belvallé ","1907-33, n.d."
118,2524,"O'Neil, Raymond ","1913-14, n.d."
118,2525,"Onslow-Ford, Gordon ","1939, n.d."
118,2526,"Oppenheimer, Adele ","1895-28, n.d."
,,"Oppenheimer, Ben Oppenheimer, Germania Oppenheimer, Inez Oppenheimer, Leo ",
,,GS: notes,
,,See also: Leo Victor Friedman ,
118,2527,"Oury, Gabrielle ",1908-12
118,2528,"""P"" general ","1914-46, n.d."
118,2529,"Pach, Walter ","1910-13, n.d."
,,"Includes: letter on copy of letter from ""Renoir"" to WP",
118,2530,Pagany ,[1929?]-31
,,GS: notes (by ABT),
118,2531,"Palmer, Frank ",1913
,,"Pandolfi, Vito ",
,,See: Giulio Einaudi Editore ,
118,2532,"Parsons, Lewis ",1938
118,2533,Partisan Review ,1939
,,GS: draft of response,
118,2534,"Patch, Alexander McCarrell ",1944
118,2535,"Patterson, John C. ",n.d.
,,GS: draft of response and notes,
118,2536,"Paul, Elliot ","1926-32, n.d."
,,"Paul, Camille Haynes ",
,,Includes: postcard from GS to EP (uncancelled),
,,See also: Eugene Jolas ,
118,2537,"Paulhan, Jean ",n.d.
,,"Pavese, Cesare ",
,,See: Giulio Einaudi Editore ,
118,2538,"Pearn, Pollinger, and Higham, Ltd. ",1936-46
,,GS: draft of response,
118,2539,"Pearson, Norman Holmes ",1936 Jan 31
118,2540,"Peck, Gene ",1945-46
118,2541,"Peckworth, Howard F. ",1934 Jan 7
,,GS: draft of response,
118,2542,"Pelissière, Nicole de ",1941-44
118,2543,"Penfold, Harold ","1916, n.d."
118,2544,"Pernollet, J. ","1933-44, n.d."
118,2545,"Perrat, Renée ",1943-49
118,2546,"Perry, E. A. ",1910-18
118,2547,Philosophy Club of Radcliffe College ,"1895-96, n.d."
,,(response letters from persons invited to speak),
,,"Includes: Charles C. Everett, C. Lloyd Morgan, A. Payson Call, [G. Schulz?] Hall, and Charles Parker",
118,2548-2549,"Picabia, Francis; Picabia, Olga; Picabia, Gabrielle ",1913-46
,,GS: notes (by ABT) and draft of letter to Lewis Gannett,
,,"Includes: draft of ""Gertrude Stein"" by FP (1937)",
119,2550,"Picasso, Eva Gouël (Marcelle Humbert) ",1912-14
119,2551,"Picasso, Olga ","1918-32, n.d."
119,2552-2559,"Picasso, Pablo ","1906-30, n.d."
,,"Includes: notes by PP and ""Declaration in connection with paintings...,"" n.d.",
,,See also: Fernande Belvallé Olivier ,
119,2560,"Picasso, Paul (Paulot) ",[1930? Aug 15]
119,2561,"Pierlot, Lucy, Baronne ","[1924?]-29, n.d."
,,"Includes: drafts of writings by BP-- ""Gertrude Stein,"" untitled story, and untitled play",
,,"See: William Brewer, Box 99, folder 1908, and Series I., Writings, Carnets - [1928], Box 92, folder 1724 and n.d., Box 93, folder 1737 for GS: draft of letter ",
119,2562,"Pollak, Francis ",[1895]-97
119,2563,"Pollak, Inez Cohen ","1895-1934, n.d."
119,2564,"Pollinger, Lawrence ",1944 Dec 19
,,GS: draft of response,
119,2564a,"Poncet, Luce Antonine ",1938-45
119,2565,"Pope-Hennessey, James ","1940, n.d."
119,2566,"Potestat, Berthe; Potestat, Roger ","1910-20, n.d."
119,2567,"Potter, Russell ","1934-39, n.d."
119,2568,"Poule, Jeanne ","1915-16, n.d."
119,2569,"Pound, Ezra ",1921
119,2570,"Poupet, Georges ","1933-45, n.d."
119,2571,"Price, Miriam; Price, Joe ","[1906?]-14, n.d."
119,2572,"Prokosch, Frederick ",n.d.
119,2573,"Purrmann, Hans ",1909
,,See also: Henri Matisse ,
119,2574,"Putz, E.; Putz, M. A.; Putz, François","1932-33, n.d."
119,2575,"Putzel, Edward L. ",1938 Apr 12
